Column 1	coordinate location
Q64044	46.195555,9.023809
Q6404429	
Q6404433	
Q6404453	
Q640447	48.857375,2.362745
Q640452	
Q6404554	
Q6404679	22.53,88.32
Q64049	
Q6404919	
Q6404953	
Q640497	
Q6404993	
Q6405028	
Q640506	
Q640529	
Q6406	50.916666666667,14.15
Q640610	
Q640621	
Q64062691	
Q64062731	
Q64062850	
Q64063085	52.33416666666667,4.866666666666667
Q64064983	50.714546,1.614651
Q64065	46.18969,6.11578
Q64066	
Q6406627	52.55,-1.08333
Q6406631	
Q640673	
Q640682	
Q6406853	51.7321,-4.71811
Q640694	53.524444444444,-113.52444444444
Q640695	
Q640700	
Q6407035	52.4002,-7.1456
Q640704	
Q640717	
Q640747	
Q6407488	
Q640751	
Q6407594	
Q6407650	
Q6407674	56.4277,-4.38465
Q6407676	
Q640771	
Q6407809	53.803,-1.4822
Q6407817	53.6482,-0.2255
Q640787	
Q6407986	55.6138,-4.5087
Q6408032	51.1281,-2.3325
Q640808	
Q6408088	53.4669,-1.305
Q6408090	53.4703,-1.30574
Q6408118	
Q640815	
Q640816	
Q6408192	52.3487,-1.173
Q6408194	52.331,-1.164
Q6408209	-37.802,145.316
	-37.8,145.31667
Q6408227	
Q6408486	
Q640851	
Q640853	
Q640868	
Q6409	
Q640906	43.636944444444,5.6366666666667
Q640919	43.349444444444,5.6047222222222
Q640922	
Q64093	47.05317,6.74816
Q64093742	
Q64094	
Q64095	
Q640966	50.6667,7.83333
Q640968	48.856389,2.352222
Q64098	
Q640981	54.7128,-3.4926
Q640988	
Q6409886	
Q64099	47.486388888889,8.2083333333333
Q640996	
Q6409989	
Q6409995	53.4228,-1.4043
Q641	45.439722222222,12.331944444444
Q6410091	
Q6410247	51.85,-0.283333
Q641028	
Q64103	41.89299722,12.48281111
Q641031	
Q64104	
Q6410445	56.0652159017615,-3.72718740466717
Q6410525	
Q641061	
Q641066	
Q6410666	
Q6410812	
Q6410859	55.9228,-3.175
Q6410897	
Q6410900	51.42155,-0.22551
Q6410901	52.2039,0.1065
Q6410943	
Q641095	
Q6410962	51.5381,-0.102778
Q6410995	52.7608,0.3918
