Column1	coordinatelocation
Q934308	41.3489,-83.1172
Q934358	
Q934369	
Q934384	
Q93439	
Q934391	
Q934410	
Q934413	
Q934415	
Q934417	53.326666666667,-6.2286111111111
Q93442	
Q9344260	
Q934428	
Q934431	
Q93444	
Q934444	
Q934450	-15.36076389,-69.49984444
Q9344831	51.022861111111,-0.93743888888889
Q934540	
Q934543	
Q934551	54.583333333333,-3.15
Q934569	
Q93457694	
Q934589	39.9781,-105.275
Q934597	
Q9346089	
Q934618	
Q9346302	
Q9346766	
Q93469866	
Q93470005	
Q93471742	
Q9347279	53.65,-2.31667
Q9347388	
Q934744	
Q934747	
Q9347716	
Q93479	
Q93479232	
Q93479414	
Q9347968	
Q9348	
Q9348465	53.3112,0.280105
Q934849	
Q934853	
Q934867	
Q93488	
Q934881	
Q93488439	
Q934922	50.6683,-4.7608
Q93494426	
Q93494487	
Q934961	
Q93497263	
Q934983	
Q934996	
Q935	
Q935025	
Q935038	
Q935043	42.1314,-87.9297
Q935052	
Q935053	
Q935075	23.86666667,-91.58333333
Q935090	
Q935099	
Q935116	52.829722222222,0.51388888888889
Q935153	
Q935182	
Q935192	
Q9352089	
Q93524953	53.35,-2.736
Q935268	
Q935269	
Q935277	
Q935283	
Q935289	
Q935290	
Q935291	
Q935292	
Q9353	
Q935307	
Q935330	
Q935339	52.4,0.25833333333333
Q935345	
Q935362	
Q935369	
Q9353720	
Q93541	
Q935424	
Q93544	44.430011,8.950294
Q935445	36.4,136.88333333333333
Q935475	
Q935479	41.84,-87.9531
Q935481	
Q935497	
Q935526	
Q9355446	
Q9355635	
Q935570	53.4034822,-2.4624048
Q935581	
Q935586	
Q935589	38.505277777778,-0.23277777777778
Q9356010	52.23722,21.03278
Q935627	
Q935666	
Q935669	
Q935686	54.85166666666667,-5.8133333333333335
Q935701	
Q935702	56.409722222222,-5.4725
Q9357054	
Q935707	49.921388888889,2.5505555555556
Q9357321	
Q935741	
Q9357527	
Q935766	
Q935773	
Q935785	
Q9358	
Q935802	
Q9358034	
Q9358086	
Q9358108	
Q935822	
Q93583	
Q935843	
Q935852	
Q9358529	
Q9358605	54.379,-2.168
Q935864	
Q935877	
Q935900	
Q935910	
Q9359281	
Q935945	
Q935959	
Q935968	
Q935973	58.675,13.22
Q935983	
Q935986	
Q9359935	
Q936037	
Q93604	
Q936059	
Q936106	
Q936111	
Q936126	44.726666666667,34.015861111111
Q93614	
Q936149	50.4588091,4.081995
Q93616224	
Q936183	51.195833333333,0.275
Q936190	
Q936206	
Q9362201	
Q936236	
Q93624	
Q936263	50.795088888889,-1.1242361111111
Q936276	
Q936287	51.5635,-1.7944
Q936327	
Q936371	
Q9363769	
Q9363879	
Q9363889	
Q9364	
Q93640242	
Q9364028	
Q93642	
Q936439	
Q93645	
Q936453	40.114166666667,-5.7388888888889
Q9364607	
Q936470	
Q936472	
Q9364777	
Q936499	
Q936514	53.033333333333,-1.4
Q936518	
Q93657	
Q936580	
Q936588	
Q936593	
Q9366	
Q936613	71.367222222222,24.5675
Q936623	36.789280555556,-118.67286111111
	36.89169,-118.59811
Q936633	48.862072,2.318681
Q936683	
Q9366873	
Q93669	
Q936710	
Q9367180	
Q936730	44.817777777778,-93.166944444444
Q936741	44.024166666667,-88.561111111111
Q936749	
Q936756	
Q936762	
Q936766	
Q936780	43.813333333333,-91.233055555556
Q9368	
Q936803	
Q936821	
Q9368452	
Q936852	
Q936859	43.701298,7.278453
Q936930	55.311,-5.804
Q936950	
Q936955	
Q936956	
Q936969	
Q936976	
Q937	
Q937050	
Q937064	
Q937074	44.529166666667,-68.253611111111
Q937081	
Q937084	
Q93709	
Q937096	
Q93710	
Q937113	
Q93713	
Q93716	
Q937164	
Q937190	45.6697,7.69556
Q9371986	51.3974,-0.5845
Q9372007	
Q937206	
Q937220	
Q9372201	53.117,-1.369
Q937228	
Q9372299	54.7431,-1.4176
Q937233	
Q93724	
Q9372424	39.2217,-76.7133
Q9372487	
Q937255	
Q937279	
Q93728	
Q937281	
Q937283	
Q937284	
Q9373006	
Q937312	
Q93731575	
Q93732	
Q93732407	47.8607041,-3.7598346
Q937332	56.848611111111,24.348055555556
Q937346	
Q937350	
Q937364	
Q937373	
Q937381	
Q937399	
Q937432	
Q937443	
Q93745	
Q937459	
Q937465	
Q937521	59.906911,10.685958
Q9375373	
Q937550	
Q93757	
Q937610	
Q937629	
Q93763292	
Q937645	
Q937690	
Q9377	
Q937704	
Q9377084	
Q9377087	
Q937729	
Q937762	
Q937773	48.846262,2.316044
Q937827	
Q937828	54.7833,32.05
	54.782777777778,32.045277777778
Q937842	56.343563888889,-2.8028027777778
	56.3436,-2.80235
Q937852	
Q937854	
Q937857	
Q937875	
Q937879	
Q937911	
Q937918	50.3314,-4.7578
Q937930	30.79937,31.834217
Q9379308	52.2378,21.0175
Q9379318	51.1191,17.0547
Q9379329	
Q9379345	51.1092,17.0578
Q9379352	51.1083,17.0608
Q9379354	51.753855555556,19.450891666667
Q9379362	
Q9379386	51.1093,17.0607
Q9379389	51.1093,17.0607
Q9379394	50.0646,19.9238
Q9379403	50.0645,19.9238
Q9379430	52.2379,21.017438888889
Q9379440	
Q9379449	50.0657,19.9202
Q9379450	52.24,21.017222222222
Q9379451	50.0655,19.9197
Q9379452	51.1046,17.0544
Q9379453	52.211058333333334,20.98626388888889
Q9379455	50.0655,19.9197
Q937946	
Q9379461	52.23969,21.018551
Q9379465	50.0708,19.9067
Q9379481	
Q9379491	50.0661,19.9189
Q9379499	51.1084,17.0608
Q9379517	
Q9379530	
Q9379531	50.0646,19.9237
Q9379542	51.1083,17.0609
Q9379549	51.1082,17.0648
Q9379563	50.0646,19.9238
Q9379572	
Q9379621	
Q9379634	
Q9379640	51.1071,17.063
Q9379653	
Q9379670	
Q9379679	
Q9379686	
Q9379725	50.0645,19.9238
Q9379737	50.0703,19.9066
Q9379740	52.17056,21.01194
Q937976	
Q9379869	
Q938	
Q938010	45.46472222,5.92527778
Q938017	53.144,-6.072
Q938021	
Q938032	
Q938054	
Q9380574	
Q938058	
Q938082	
Q9381	
Q938108	
Q9381142	
Q938137	
Q938144	34.105379,-118.304216
Q938153	
Q938154	51.053056,3.726667
Q9381671	
Q938201	
Q938203	
Q938207	
Q938208	
Q938236	
Q938245	
Q93825	
Q938253	
Q938271	56.1844,-3.0223
Q938290	51.5008,-0.135
Q938319	
Q938328	
Q938359	40.75861,-74.41583
Q9383636	
Q938381	
Q9383952	
Q9383972	
Q9383976	
Q9384706	
Q938484	
Q9385011	
Q938509	
Q93854	48.217778,16.483333
Q938552	
Q93856	
Q9386	
Q938603	
Q9386110	
Q938616	
Q938622	41.904167,12.4525
Q9386255	
Q938635	31,74
Q938679	
Q938683	
Q93869	
Q938699	37.2344,-76.5097
Q938711	
Q938714	
Q9387384	
Q938810	
Q938823	
Q938838	44.803888888889,14.140555555556
Q938851	
Q9388534	
Q938861	
Q938869	
Q938876	
Q938890	
Q93889950	
Q938904	
Q938926	
Q9389454	38.40097,23.8022
Q938957	
Q938985	
Q938992	
Q939	
Q93900	
Q939037	
Q93904	
Q939049	55.495551,-4.61416
Q9390730	
Q939090	
Q9391	
Q939103	
Q93911	
Q939112	42.533333333333,20.283333333333
Q939117	
Q939143	
Q93915	
Q9391607	
Q9391850	
Q939189	
Q93919	
Q93921102	
Q9392290	
Q93923	
Q9392348	
Q9392450	
Q9392490	
Q9392615	
Q9392675	
Q93932	
Q939329	
Q9393423	
Q939344	
Q93935	
Q9393677	
Q939370	
Q939389	58.384245305337,13.434901953416
Q939404	
Q939416	
Q9394522	
Q9394813	
Q939484	
Q939489	
Q939497	
Q9394993	
Q9395	45.266666666667,7.5666666666667
Q9395191	
Q939529	41.800555555556,-87.928055555556
Q939537	
Q9395567	
Q939559	
Q93956	
Q93957	
Q939570	40.73055556,26.035
Q939575	29.4924,60.8669
Q939586	
Q939589	
Q9395955	
Q9396	
Q93960	
Q939607	51.4566,-0.2431
Q939609	51.699,-1.692
Q939611	
Q939614	
Q939617	51.5347,0.0076888888888889
Q93963	
Q9396355	
Q939644	
Q939654	
Q939664	52.8738,-1.3203
	53.4669,-1.8132
Q939691	
Q939696	
Q939701	60.804166666667,25.733333333333
Q939723	
Q93972455	
Q939743	
Q9397505	
Q93976	
Q9397629	
Q939768	
Q939770	
Q939784	
Q939790	
Q9398093	
Q93982	
Q939826	45.648759,0.155946
Q939838	51.2781,0.1874
Q939844	
Q939867	50.96,-0.51
Q93987	
Q939871	
Q93988	
Q939883	48.837,2.365
Q93989546	
Q939909	
Q93991	
Q939913	57.281666666667,-5.7133333333333
Q939935	
Q939948	52.25786123928621,5.6079551847013045
Q93996	
Q939982	
Q940	
Q940014	
Q940026	32.202125,34.816616666667
Q940054	
Q940071	
Q940078	54.91,-1.3827777777778
Q9401	
Q940135	
Q940138	
Q940171	
Q9402	
Q940279	
Q94030	
Q94031	
Q940323	
Q94034	
Q940343	
Q940346	
Q940349	44.933333333333,-91.4
Q940352	
Q94036	
Q9404	
Q94044	
Q940445	
Q940462	
Q94050	
Q940505	
Q94053	
Q940536	
Q940557	
Q940558	
Q94056	
Q940595	
Q940655	
Q940660	
Q940689	
Q940709	
Q94072246	
Q940725	
Q940733	55.675833333333,12.578888888889
Q940735	
Q940741	
Q940767	
Q940770	55.9667,-3.13333
Q940779	55.852,-4.30823
Q940785	
Q94080	
Q94081	
Q94082935	
Q940830	
Q940836	
Q940838	
Q940877	53.465,-2.32314
Q940882	50.87889,4.70111
Q940892	-24.073,-54.284
Q9409	45.462222222222,7.8747222222222
Q940924	
Q94093	
Q940986	
Q9410	
Q941040	
Q941041	50.4067,4.3967
Q941043	
Q941054	
Q941061	49.399238981974,17.674035465156
Q941094	
Q941112	
Q94113533	
Q941169	
Q94117	
Q941179	
Q941182	35.95416667,44.95277778
Q941185	
Q94121	
Q941221	
Q94123	
Q941250	59.903333,10.699444
Q941272	56.9192,-7.44306
Q941276	52.279722222222,-1.5841666666667
Q941293	
Q941312	43.3476,3.21899
Q94134716	
Q941359	
Q94136	
Q941387	
Q941416	
Q94142000	
Q94145	
Q941462	
Q9415	
Q941501	
Q941518	
Q941530	
Q941542	
Q941569	
Q94158	
Q941593	
Q941594	
Q941606	25.656819444444,-80.326319444444
Q941609	
Q941612	3.8458888888889,-76.10475
Q94162	
Q941674	
Q941678	
Q941724	
Q941737	
Q941763	40.723583333333,-73.995305555556
Q9418	
Q941810	
Q941818	
Q941831	
Q941861	50.124,-5.68
Q941870	39.213998,-85.911056
Q941875	
Q941881	-2.533333333333333,140.71666666666667
Q94189393	
Q941898	
Q941901	24.45,74.87
	24.47,74.87
Q941944	
Q941953	
Q941966	
Q941981	
Q942	
Q9420	
Q942081	51.7289,-0.1775
Q942086	
Q942094	
Q942163	
Q942171	
Q9422	
Q942236	
Q942254	42.083333333333,-71.4
Q942256	
Q942297	
Q9423006	
Q942326	
Q942345	
Q942348	
Q942370	
Q942382	
Q942400	
Q942405	
Q942440	
Q942467	
Q942472	
Q942474	51.43,-2.76
Q94249	
Q942569	
Q942599	38.5441,-121.745
Q942605	43.78288888888889,11.322027777777778
Q942628	44.05,10.46666667
Q942667	
Q942713	55.9508997388223,-3.19566063695603
Q942714	
Q942718	
Q942732	-38.17,145.95
Q94274	40.416666666667,-104.7
Q942810	
Q942814	
Q942818	
Q942842	50.075278,14.405556
Q942864	
Q942890	
Q94289212	
Q94291	
Q942932	
Q942945	
Q94295841	
Q942987	
Q942988	
Q942995	
Q943	
Q9430	
Q94301	45.41667,-75.69333
Q94302	
Q943105	
Q943118	
Q943134	
Q943162	
Q943172	
Q943197	
Q943216	
Q943220	
Q943283	
Q94333	
Q94334	
Q943349	
Q943351	56.197222222222,-3.1730555555556
Q943379	
Q9434	
Q94340	
Q943441	
Q94345	
Q943502	50.7547,5.0814
Q943517	50.412,-5.0757
Q943526	
Q943561	
Q943563	
Q943567	
Q943581	50.84222222,4.35861111
Q943642	
Q943660	50.8188,0.3338
Q94368454	
Q943714	
Q943749	
Q943757	
Q94376512	
Q9438	
Q943808	
Q943851	
Q943853	
Q943854	
Q9438708	
Q943876	
Q943881	
Q943884	
Q9439	
Q943913	
Q943929	
Q943931	50.538,-4.938
Q943968	37.993611111111,-5.6530555555556
Q943982	
Q94399410	
Q943995	
Q944	
Q9440	
Q944031	
Q944038	
Q94404	
Q944048	
Q94405	
Q944070	
Q944073	
Q944085	18.93,72.84
Q944090	
Q944097	
Q944098	
Q9441	
Q94410	
Q944103	43.08027777777778,-89.59222222222222
Q944112	
Q944176	
Q9442	44.816666666667,7.25
Q944204	
Q944225	51.842222222222,-0.93777777777778
Q944250	
Q944269	
Q944332	
Q944360	
Q94437	
Q944376	53.26,-2.18
Q94440611	
Q94440635	
Q944427	
Q944433	
Q944436	42.3721,-71.0556
Q94445	
Q944459	
Q944465	
Q944480	
Q94450	
Q944506	51.367,1.6
Q944517	
Q944533	41.831904,-88.251715
Q944537	
Q944562	
Q944583	
Q944584	
Q944588	
Q9446	
Q944603	
Q944688	41.89098,12.47819
Q944734	51.6225,0.072269444444444
Q944744	
Q944767	
Q944772	52.209838888889,0.11649722222222
	52.34797,0.252791
Q944780	
Q9448	
Q944800	
Q944814	41.89527778,12.47361111
Q944816	
Q944818	
Q944855	49.7475,13.3776
	49.741388888889,13.3825
Q944857	46,-117
Q944859	
Q94487	
Q9449	44.85,7.4
Q944910	
Q944934	43.77292778,11.25305833
Q944941	
Q94494564	
Q944948	
Q944955	
Q944986	
Q944988	
Q94499	
Q945	8.25,1.183333
Q945030	53.4777,-2.25552
Q945051	
Q945057	
Q945058	
Q945059	50.840514,4.393158
Q94506328	
Q945074	
Q94513154	
Q945138	
Q94514551	
Q945153	
Q945180	
Q945205	
Q945229	48.86972,2.33667
Q945238	
Q945251	48.833889,2.384167
Q945256	
Q945284	
Q94528506	
Q94528513	
Q945309	
Q945313	
Q94532151	
Q94533002	
Q945334	
Q94535766	
Q945362	42.9375,-70.838888888889
Q945434	
Q945455	
Q945475	
Q945477	
Q945492	
Q945505	
Q945532	
Q945574	
Q945586	
Q945618	
Q9456821	
Q945693	
Q94572994	
Q945733	
Q945740	
Q945764	
Q94578019	
Q945782	
Q9458	
Q945808	
Q945833	
Q94586	
Q945887	
Q945890	
Q945895	
Q94589696	
Q945913	34.668355555556,135.78431111111
Q945934	
Q945981	45.43444444,12.35972222
Q94598432	
Q946011	53.31,-1.54
Q946022	
Q946054	40.7701,-74.0169
Q946065	46.02051644,11.12675786
Q946074	
Q946077	
Q94608	
Q946124	
Q946151	
Q94617066	
Q946182	
Q946196	
Q946251	42.734722222222,-2.7472222222222
Q946257	
Q94627	44.563888888889,11.271944444444
Q94628062	
Q946300	
Q946305	
Q946339	
Q946340	
Q946344	40.824722222222,-5.5161111111111
Q94634736	
Q94634761	
Q946361	53.728055555556,-2.6605555555556
Q946380	
Q946420	
Q94642639	
Q94643648	
Q94643733	
Q946446	
Q94645313	
Q94645462	
Q94645502	
Q94645622	
Q94645647	
Q94645744	
Q94645822	
Q94645881	
Q946459	
Q94645934	
Q94645943	
Q94647171	
Q946487	
Q946499	
Q9465	
Q946533	51.486988888889,0.079811111111111
Q946542	45.4381,12.3486
Q946578	
Q94658647	
Q946588	
Q94659	
Q946590	
Q946596	
Q94660580	
Q946613	
Q946626	
Q94663767	
Q946638	51.115,-0.5325
Q946641	
Q946661	
Q946676	
Q946702	57.9817,-3.94552
Q94670589	
Q946710	
Q946723	
Q946724	
Q946725	
Q946757	46.1375,20.586666666667
Q946808	
Q94682985	
Q946849	
Q946859	
Q946865	
Q946883	48.854778,2.324889
Q946891	
Q946910	
Q946924	51.5238,-0.1438
Q946944	49.1815,-2.1076
	49.18365,-2.1052
Q946960	
Q94696335	
Q94698100	
Q946991	
Q947030	47.810555555556,2.3061111111111
Q947082	45.46302,9.171237
Q947086	45.029722222222,-87.460833333333
Q947090	
Q9471	
Q947103	
Q947105	
Q947109	
Q947129	
Q94717	44.213888888889,11.504166666667
Q947176	
Q94721	
Q947273	33.588633333333,-117.87894444444
Q947305	
Q94730503	
Q947315	
Q947336	
Q947393	
Q9474	45,7.683333
Q94740	29.85,129.86666666667
Q947400	54.966666666667,-2.1
Q947417	
Q947442	51.1993,0.0691
Q947470	
Q947485	
Q947522	
Q947533	
Q947542	
Q947546	
Q947596	
Q94760	34.1842578,133.8096142
Q947606	
Q94763219	
Q94763854	
Q94765	
Q947667	
Q947686	
Q947695	
Q94770492	
Q947718	
Q947742	
Q947755	
Q947770	
Q947776	
Q947784	
Q947812	
Q947853	49.828611111111,0.91305555555556
Q947873	
Q9479	
Q947904	53,-1.9166694444444
Q947907	35.696233,139.570431
	35.695,139.570278
	35.6962333,139.5704306
	35.696111,139.570556
Q94793	
Q947941	
Q947947	
Q947965	
Q947972	
Q947985	48.583333333333,7.7680555555556
Q947991	
Q948	34,10
Q948033	
Q948051	49.2147,1.16856
Q948059	33.802222222222,-118.06444444444
Q94808378	
Q948086	33.531944444444,-117.7025
Q948117	58.701831561344,13.825441415118
Q948140	38.017222222222,-122.28861111111
Q948188	33.741944444444,-116.98305555556
Q9482	
Q948246	
Q94831839	
Q94832025	
Q948329	
Q948332	
Q948347	
Q948363	51.497777777778,0.036666666666667
Q94837343	
Q948391	
Q94844682	
Q948457	55.749722222222,37.608333333333
Q948461	
Q948504	
Q9485200	
Q948531	
Q948569	
Q94858412	
Q948606	35.16111111,140.15138889
Q948607	
Q948657	
Q948703	60.2025,17.864166666667
Q948720	13.01978,77.56605
Q948724	
Q94872883	
Q948745	
Q94875830	
Q94876108	
Q94877546	
Q94878961	
Q94880	44.75,11.4
Q948813	51.278,-0.373
Q94882	
Q94882339	
Q948832	
Q948840	
Q948845	
Q948878	
Q948882	-22.909723,-43.175501
Q948900	
Q948916	
Q948917	
Q948923	
Q948928	
Q948933	37.807778,-122.429722
Q948941	
Q948970	
Q948984	
Q948993	
Q948995	
Q949	
Q94910251	
Q94911160	
Q94911433	
Q94912448	
Q94913506	
Q94914234	
Q94914812	
Q94915051	
Q94916	
Q949161	
Q949173	
Q949183	14.008055555556,75.674722222222
	15.888697222222,78.164291666667
Q949193	
Q94919461	
Q9492	
Q94920	
Q949211	
Q949221	43.372777777778,0.765
Q949228	
Q949246	51.509,-1.201
Q949256	
Q94928	44.282222222222,-88.418333333333
Q94929521	
Q949302	
Q94930545	
Q94930926	
Q949312	50.686,-2.1099194444444
Q94934632	
Q94935035	
Q949381	37.87757,-5.62185
Q94938573	
Q94941	
Q94941351	
Q94944	44.483333333333,11.633333333333
Q949505	
Q949529	
Q94955	43.228855555556,13.177102777778
Q94955062	
Q949561	51.3898,0.4008
Q949567	
Q949576	39.555,2.60916667
Q949616	
Q94968062	
Q949682	
Q94968209	
Q94968507	
Q94969542	
Q949700	
Q949715	
Q94971566	
Q94971765	
Q94972314	
Q949724	52.41561,-0.99529
Q949749	
Q949779	28.116666666667,-80.633333333333
	28.08363,-80.60811
Q94978	43.208611111111,13.2841
Q94978692	
Q94979305	
Q949801	
Q94981	44.713055555556,11.308333333333
Q949819	
Q94985119	
Q949861	
Q949916	
Q94992	
Q949927	
Q94992834	
Q94992951	
Q94993752	48.86707,2.36455
Q94993988	
Q949945	
Q949951	
Q94996	44.666666666667,11.133333333333
Q94997	44.4,11.25
Q94998725	52.18839,-2.22088
Q94999365	53.19216,-2.89076
Q95	37.42248575,-122.08558456613565
Q9500	
Q950017	
Q95002	
Q950037	54.9715,-2.10296
Q95008	
Q950097	
Q95010	43.166666666667,-2.1666666666667
Q950112	
Q950119	
Q95014744	
Q95017095	
Q950179	
Q950180	51.516666666667,-0.14138888888889
Q95018891	
Q95019	
Q950200	55.8306,-4.48421
Q950217	48.869171,2.355601
Q950220	
Q950222	
Q95024	
Q95026	
Q95028	36.716666666667,-4.4166666666667
Q95029	
Q9503	
Q95030	
Q950309	
Q95031	
Q950310	
Q950316	
Q950318	
Q950330	
Q95034	
Q950349	50.4917,4.8469
Q950362	
Q950380	
Q950388	49.9872,-5.1805
Q95039	
Q950416	
Q950424	54.620277777778,-2.4819444444444
Q950428	
Q95043	
Q950431	
Q95048	
Q95050	
Q950517	
Q950519	
Q9505308	
Q950531	
Q950570	
Q950604	
Q950605	
Q95066	45.731666666667,9.7283333333333
Q950667	
Q950671	52.928055555556,-4.1333333333333
Q95068	
Q950723	
Q950726	
Q95073706	59.91983888888889,10.77168611111111
	63.441694444444444,10.402916666666666
Q95074	
Q950746	
Q95076	
Q950766	
Q950780	
Q950799	
Q95080684	
Q950850	
Q950865	
Q950874	
Q95088	37.5,-5.5
Q95089	
Q950894	
Q950895	
Q950900	
Q950906	
Q95094	44.733333333333,11.283333333333
Q950958	
Q950970	51.128268,1.3235035
Q950974	51.7162,-2.0666
Q95097944	
Q95097949	
Q95097956	
Q95097960	
Q95097972	
Q95098	44.9,11.833333333333
Q95098004	
Q950990	
Q951000	
Q951010	
Q951044	
Q951132	
Q951161	-33.3,26.533333333333
Q951220	
Q951224	
Q951225	
Q951268	30.466666666667,30.933333333333
Q951305	-33.9575,18.460555555556
Q951320	
Q95133	
Q951367	
Q951383	
Q95143	
Q951437	
Q95144	50.4,4.5166666666667
Q951444	
Q951445	
Q95145	
Q95147	44.766666666667,11.75
Q95149	
Q951504	
Q951521	31.76852778,35.22461389
Q951534	54.587425,-1.019
Q951571	50.9,4.75
Q95158846	
Q95160	
Q951680	
Q95168490	
Q951722	
Q951726	
Q951810	
Q951830	
Q95187493	
Q951933	
Q951946	51.765,-1.2538888888889
Q951964	
Q951974	
Q951993	
Q951996	
Q952037	
Q952048	
Q95205133	
Q952057	
Q95205900	
Q952062	
Q952064	
Q95206947	
Q952109	
Q952136	
Q952162	37.94777777777777,13.786111111111111
Q952163	35.415833333333,138.87111111111
Q952197	-19.06666667,-61.25
Q952233	
Q952299	51.278,0.521
Q952325	
Q95236262	
Q952381	44.86827778,13.84694444
Q952386	51.5126,-0.0899194
Q952412	55.9491,-3.19999
Q952455	
Q952465	
Q952483	53.525233,-9.938003
Q952490	54.535,-1.0563
Q952491	
Q952496	
Q952497	54.9566,-7.7204
Q95250080	
Q952515	51.5819,-0.0994
Q952519	
Q952520	
Q952550	
Q952574	
Q952578	
Q952632	
Q95266779	
Q95268526	
Q952688	
Q952708	
Q952730	
Q952732	
Q952740	
Q952769	
Q952774	
Q952807	38.5939,-90.5875
Q952844	
Q952881	
Q952885	
Q952914	
Q952924	41.015944,28.955556
Q952937	
Q952962	
Q952983	
Q952991	
Q953	-14,28
Q953019	
Q953045	
Q95305698	
Q953068	-23,17
Q9531	
Q953106	
Q953108	
Q953109	
Q953136	
Q9532	
Q953211	
Q953221	52.33953,21.19589
Q953238	
Q953257	
Q953288	
Q953291	
Q953300	51.3136,-2.8263
Q953319	
Q953345	33.790047,-84.385566
Q953355	
Q953377	
Q95339484	
Q9534	44.833333333333,7.5833333333333
Q953429	
Q953437	34.15,-118.18194444444
Q953440	
Q953458	
Q953486	
Q953491	
Q9535	
Q95350	
Q95351218	
Q953515	
Q953519	
Q953520	
Q95353897	
Q953557	14.066666666667,-60.933333333333
Q95358	
Q953597	39.792,-77.2363
	39.79204,-77.23637
Q953645	53.5959,-1.2726027777778
Q953683	
Q953696	
Q953716	50.8594,-0.759167
Q953718	
Q953727	
Q953746	
Q953753	
Q953783	
Q95380	50.0479266,4.3173338
Q953806	
Q95386357	
Q953878	
Q953895	
Q9539	
Q953903	-14.116666666667,27.633333333333
Q953927	
Q953935	50.6183,-2.2469
Q953944	
Q953957	51.589,-1.427
Q953960	
Q953962	
Q95398051	
Q954	-19,30
Q954007	
Q954009	53.266666666667,-9.05
	53.3217,-9.12
	53.2676,-9.0466
Q954012	
Q954019	
Q954035	
Q954040	
Q954048	
Q954076	46.64861111,-0.24777778
Q954079	40.670403,-73.47115
Q954085	
Q954089	
Q954113	
Q954126	
Q954166	
Q954170	
Q954187	
Q9542	
Q954201	
Q954202	
Q954207	40.767777777778,-73.971666666667
Q954222	44.8374,-0.581
Q954237	
Q954244	
Q954304	41.9010921,12.5269317
Q954360	
Q954383	
Q954410	
Q954437	
Q954455	
Q9544977	
Q9545	
Q954501	
Q954528	53.5784,-1.4149
Q954533	
Q9545711	
Q954585	51.946666666667,-3.3908333333333
Q954599	30.648333333333,34.422222222222
Q954607	
Q954628	
Q95464378	
Q95470822	
Q95470825	
Q95471575	
Q95472068	
Q95474	
Q954747	
Q95474715	
Q954761	
Q954764	51.3948,-0.34125
Q954780	
Q954816	
Q954820	
Q954828	
Q95483248	
Q954849	
Q954854	
Q954866	36.7961,21.9581
Q954875	
Q954917	
Q954918	51.183480555556,0.11055
Q954923	39.905,116.39138888889
Q954997	
Q955006	
Q955020	
Q955028	
Q955029	
Q955043	
Q955050	54.158055555556,-7.1366666666667
Q955051	
Q955056	48.2525,5.1141666666667
Q955081	40.84065,14.24992
Q95510	
Q95512	
Q955123	
Q95512590	
Q955127	51.498055555556,-0.17666666666667
Q955178	
Q955217	
Q955219	
Q955224	
Q955258	
Q955267	
Q955276	
Q9553	
Q95531	
Q955379	
Q9554	
Q955416	
Q955452	
Q955464	
Q955520	
Q955531	
Q955587	
Q955589	52.724,-1.369
Q955596	
Q955609	44.842166666667,11.616305555556
Q955620	
Q955640	48.195,-106.63611111111
Q95564161	
Q955644	
Q955655	
Q955668	-49.3069531,-67.7297851
Q95569	48.203611111111,16.361666666667
Q9557	
Q955711	56.378394444444,-2.9286861111111
Q955750	
Q955791	
Q9558	
Q955809	
Q955824	
Q955847	
Q95586	
Q955868	52.917,-1.283
Q955880	
Q955896	41.423888888889,-91.056111111111
Q9559	
Q955910	
Q955920	
Q955932	
Q955944	
Q955957	
Q956	39.90403,116.407526
Q956020	
Q956055	
Q956093	
Q956114	
Q956115	
Q956129	
Q95613235	
Q95615422	
Q956165	
Q956180	
Q956193	
Q956208	
Q956214	
Q95623	
Q956263	
Q956264	
Q956275	
Q956294	
Q95630412	
Q95630476	
Q956318	
Q95633310	
Q95633712	
Q956348	
Q956357	21.4225,39.82611111
Q956371	25.15,82.58
Q956400	
Q956423	
Q956426	
Q956444	
Q956451	51.9,-4.7
Q956467	
Q956500	
Q956501	52.2017,0.1192
Q956533	
Q956537	
Q956541	
Q956565	51.88968313,26.85067172
Q956568	
Q956588	
Q956599	53.934,-1.7765
Q956614	52.402833333333,23.808333333333
Q956632	
Q956677	41.047947222222,28.933786111111
Q956679	41.01224,28.976018
Q956687	
Q956699	
Q956739	
Q956756	
Q956774	
Q956776	40.428888888889,29.719444444444
Q95679566	
Q956812	
Q956813	50.3778,-4.1430111111111
Q95681503	
Q95681588	
Q956823	
Q956832	
Q95685937	
Q956867	
Q95688080	
Q956883	
Q956895	23.919855555556,89.220030555556
Q956898	
Q956924	53.940705555556,-0.18768888888889
Q95693478	
Q956965	
Q9570	
Q9570352	
Q957041	
Q957043	
Q957055	
Q957089	43.136388888889,-93.38
Q957109	
Q957208	
Q957212	
Q957215	
Q95722005	
Q95722120	
Q957255	
Q957317	48.85833333,2.29416667
Q957355	39.3658,-94.3603
Q95735556	
Q957366	
Q957377	
Q957475	
Q95748	
Q957532	
Q957538	
Q957543	
Q957576	
Q9576	
Q957653	-23.264166666667,-47.299166666667
Q957672	
Q957681	
Q957699	
Q957729	
Q957735	
Q957750	
Q957756	
Q957763	44.895555555556,-93.354722222222
Q957774	
Q957808	52.7,1.467
	52.69729,1.50046
Q95782	
Q957828	37.383580555556,-6.0052
Q957848	
Q957893	
Q957898	
Q95790	
Q957900	
Q957941	
Q957956	
Q957998	52.8417,-2.0353611111111
Q958	7,30
Q9580	42.340833333333,-3.6997222222222
Q958035	
Q958065	
Q958068	
Q9581	
Q95814754	
Q958151	
Q958154	
Q958159	40.910555555556,-73.8075
Q9582	
